,dataset,k,r,w,v,reduction,acc,eff,storage
0,vowel,5,2,mi,maj,,0.9595959595959596,0.1733994483947754,1
0,vowel,5,2,mi,inv,,0.9595959595959596,0.17340779304504395,1
0,vowel,5,2,mi,inv,,0.9595959595959596,0.17347025871276855,1
0,vowel,5,2,mi,inv,,0.9696969696969697,0.18912410736083984,1
0,vowel,5,2,mi,inv,,0.9696969696969697,0.17467856407165527,1
0,vowel,5,2,mi,inv,,0.98989898989899,0.17354416847229004,1
0,vowel,5,2,mi,inv,,0.9797979797979798,0.1721031665802002,1
0,vowel,5,2,mi,inv,,0.98989898989899,0.17640447616577148,1
0,vowel,5,2,mi,inv,,0.9494949494949495,0.17339420318603516,1
0,vowel,5,2,mi,inv,,0.9797979797979798,0.17365503311157227,1
0,vowel,5,2,mi,inv,,0.9696969696969697,0.17237138748168945,1
0,vowel,5,2,mi,shep,,0.9494949494949495,0.17552995681762695,1
0,vowel,5,2,mi,shep,,0.9191919191919192,0.17583346366882324,1
0,vowel,5,2,mi,shep,,0.9696969696969697,0.17307496070861816,1
0,vowel,5,2,mi,shep,,0.9595959595959596,0.17581677436828613,1
0,vowel,5,2,mi,shep,,0.9696969696969697,0.17159485816955566,1
0,vowel,5,2,mi,shep,,0.9696969696969697,0.17611169815063477,1
0,vowel,5,2,mi,shep,,0.9797979797979798,0.17270183563232422,1
0,vowel,5,2,mi,shep,,0.9393939393939394,0.17699790000915527,1
0,vowel,5,2,mi,shep,,0.9595959595959596,0.17836451530456543,1
0,vowel,5,2,mi,shep,,0.9595959595959596,0.17467737197875977,1
0,vowel,5,2,chi,maj,,0.9494949494949495,0.037345170974731445,1
0,vowel,5,2,chi,maj,,0.9191919191919192,0.038323163986206055,1
0,vowel,5,2,chi,maj,,0.9494949494949495,0.03971576690673828,1
0,vowel,5,2,chi,maj,,0.9797979797979798,0.03696894645690918,1
0,vowel,5,2,chi,maj,,0.9393939393939394,0.037860870361328125,1
0,vowel,5,2,chi,maj,,0.9393939393939394,0.035444021224975586,1
0,vowel,5,2,chi,maj,,0.9494949494949495,0.034595489501953125,1
0,vowel,5,2,chi,maj,,0.9494949494949495,0.039585113525390625,1
0,vowel,5,2,chi,maj,,0.9393939393939394,0.039141178131103516,1
0,vowel,5,2,chi,maj,,0.9595959595959596,0.03889179229736328,1
0,vowel,5,2,chi,inv,,0.9595959595959596,0.03624463081359863,1
0,vowel,5,2,chi,inv,,0.9494949494949495,0.03682589530944824,1
0,vowel,5,2,chi,inv,,0.9595959595959596,0.038156986236572266,1
0,vowel,5,2,chi,inv,,0.98989898989899,0.0374140739440918,1
0,vowel,5,2,chi,inv,,0.98989898989899,0.03667116165161133,1
0,vowel,5,2,chi,inv,,0.9797979797979798,0.03480124473571777,1
0,vowel,5,2,chi,inv,,0.9797979797979798,0.03782200813293457,1
0,vowel,5,2,chi,inv,,0.9595959595959596,0.03887128829956055,1
0,vowel,5,2,chi,inv,,0.9797979797979798,0.040305376052856445,1
0,vowel,5,2,chi,inv,,0.9696969696969697,0.039298295974731445,1
0,vowel,5,2,chi,shep,,0.9595959595959596,0.0367429256439209,1
0,vowel,5,2,chi,shep,,0.9393939393939394,0.03646039962768555,1
0,vowel,5,2,chi,shep,,0.9595959595959596,0.03739666938781738,1
0,vowel,5,2,chi,shep,,0.9797979797979798,0.03981924057006836,1
0,vowel,5,2,chi,shep,,0.9595959595959596,0.03700685501098633,1
0,vowel,5,2,chi,shep,,0.9696969696969697,0.03888964653015137,1
0,vowel,5,2,chi,shep,,0.9797979797979798,0.035309553146362305,1
0,vowel,5,2,chi,shep,,0.9595959595959596,0.039316654205322266,1
0,vowel,5,2,chi,shep,,0.9494949494949495,0.03546881675720215,1
0,vowel,5,2,chi,shep,,0.9696969696969697,0.03767848014831543,1
0,vowel,7,1,eq,maj,,0.9191919191919192,0.03594326972961426,1
0,vowel,7,1,eq,maj,,0.8686868686868687,0.03655672073364258,1
0,vowel,7,1,eq,maj,,0.9090909090909091,0.04193544387817383,1
0,vowel,7,1,eq,maj,,0.9696969696969697,0.039357662200927734,1
0,vowel,7,1,eq,maj,,0.9292929292929293,0.03778815269470215,1
0,vowel,7,1,eq,maj,,0.9393939393939394,0.034262657165527344,1
0,vowel,7,1,eq,maj,,0.9191919191919192,0.03720831871032715,1
0,vowel,7,1,eq,maj,,0.898989898989899,0.03686809539794922,1
0,vowel,7,1,eq,maj,,0.9090909090909091,0.03704214096069336,1
0,vowel,7,1,eq,maj,,0.8787878787878788,0.03669118881225586,1
0,vowel,7,1,eq,inv,,0.9595959595959596,0.03507494926452637,1
0,vowel,7,1,eq,inv,,0.9393939393939394,0.03692746162414551,1
0,vowel,7,1,eq,inv,,0.9696969696969697,0.036922454833984375,1
0,vowel,7,1,eq,inv,,0.98989898989899,0.03590202331542969,1
0,vowel,7,1,eq,inv,,0.9797979797979798,0.03676199913024902,1
0,vowel,7,1,eq,inv,,0.9797979797979798,0.03746151924133301,1
0,vowel,7,1,eq,inv,,0.9797979797979798,0.035326480865478516,1
0,vowel,7,1,eq,inv,,0.9393939393939394,0.041483163833618164,1
0,vowel,7,1,eq,inv,,0.9595959595959596,0.04056668281555176,1
0,vowel,7,1,eq,inv,,0.9191919191919192,0.04042482376098633,1
0,vowel,7,1,eq,shep,,0.9494949494949495,0.03506326675415039,1
0,vowel,7,1,eq,shep,,0.8888888888888888,0.03400588035583496,1
0,vowel,7,1,eq,shep,,0.9292929292929293,0.034900665283203125,1
0,vowel,7,1,eq,shep,,0.98989898989899,0.03408527374267578,1
0,vowel,7,1,eq,shep,,0.9393939393939394,0.035913705825805664,1
0,vowel,7,1,eq,shep,,0.9696969696969697,0.03583788871765137,1
0,vowel,7,1,eq,shep,,0.9494949494949495,0.035996437072753906,1
0,vowel,7,1,eq,shep,,0.9292929292929293,0.036234140396118164,1
0,vowel,7,1,eq,shep,,0.9292929292929293,0.0380704402923584,1
0,vowel,7,1,eq,shep,,0.898989898989899,0.038222312927246094,1
0,vowel,7,1,mi,maj,,0.9393939393939394,0.18077588081359863,1
0,vowel,7,1,mi,maj,,0.8787878787878788,0.1726055145263672,1
0,vowel,7,1,mi,maj,,0.9494949494949495,0.17646360397338867,1
0,vowel,7,1,mi,maj,,0.9797979797979798,0.1729905605316162,1
0,vowel,7,1,mi,maj,,0.9191919191919192,0.17385530471801758,1
0,vowel,7,1,mi,maj,,0.898989898989899,0.17233800888061523,1
0,vowel,7,1,mi,maj,,0.9292929292929293,0.1731421947479248,1
0,vowel,7,1,mi,maj,,0.9191919191919192,0.1743621826171875,1
0,vowel,7,1,mi,maj,,0.9090909090909091,0.1749739646911621,1
0,vowel,7,1,mi,maj,,0.8888888888888888,0.1729898452758789,1
0,vowel,7,1,mi,inv,,0.9696969696969697,0.1709434986114502,1
0,vowel,7,1,mi,inv,,0.9393939393939394,0.17390727996826172,1
0,vowel,7,1,mi,inv,,0.9696969696969697,0.17259502410888672,1
0,vowel,7,1,mi,inv,,0.98989898989899,0.17376184463500977,1
0,vowel,7,1,mi,inv,,0.98989898989899,0.17501115798950195,1
0,vowel,7,1,mi,inv,,0.9696969696969697,0.17656970024108887,1
0,vowel,7,1,mi,inv,,0.9797979797979798,0.17273879051208496,1
0,vowel,7,1,mi,inv,,0.9494949494949495,0.1719369888305664,1
0,vowel,7,1,mi,inv,,0.9797979797979798,0.1712968349456787,1
0,vowel,7,1,mi,inv,,0.9696969696969697,0.17419767379760742,1
0,vowel,7,1,mi,shep,,0.9393939393939394,0.17282867431640625,1
0,vowel,7,1,mi,shep,,0.9090909090909091,0.17299509048461914,1
0,vowel,7,1,mi,shep,,0.9494949494949495,0.17569875717163086,1
0,vowel,7,1,mi,shep,,0.9797979797979798,0.17400813102722168,1
0,vowel,7,1,mi,shep,,0.9292929292929293,0.17648029327392578,1
0,vowel,7,1,mi,shep,,0.9191919191919192,0.17410731315612793,1
0,vowel,7,1,mi,shep,,0.9393939393939394,0.1702103614807129,1
0,vowel,7,1,mi,shep,,0.9191919191919192,0.17836809158325195,1
0,vowel,7,1,mi,shep,,0.9191919191919192,0.17550301551818848,1
0,vowel,7,1,mi,shep,,0.9191919191919192,0.17215204238891602,1
0,vowel,7,1,chi,maj,,0.9191919191919192,0.03932952880859375,1
0,vowel,7,1,chi,maj,,0.8888888888888888,0.04284954071044922,1
0,vowel,7,1,chi,maj,,0.9191919191919192,0.04020094871520996,1
0,vowel,7,1,chi,maj,,0.9292929292929293,0.03754281997680664,1
0,vowel,7,1,chi,maj,,0.9494949494949495,0.036768436431884766,1
0,vowel,7,1,chi,maj,,0.9494949494949495,0.03681015968322754,1
0,vowel,7,1,chi,maj,,0.8888888888888888,0.039197683334350586,1
0,vowel,7,1,chi,maj,,0.9393939393939394,0.038452863693237305,1
0,vowel,7,1,chi,maj,,0.9393939393939394,0.03690147399902344,1
0,vowel,7,1,chi,maj,,0.9191919191919192,0.03716468811035156,1
0,vowel,7,1,chi,inv,,0.9494949494949495,0.03651285171508789,1
0,vowel,7,1,chi,inv,,0.9191919191919192,0.037686824798583984,1
0,vowel,7,1,chi,inv,,0.9696969696969697,0.03720521926879883,1
0,vowel,7,1,chi,inv,,0.9797979797979798,0.03656411170959473,1
0,vowel,7,1,chi,inv,,0.9696969696969697,0.040796756744384766,1
0,vowel,7,1,chi,inv,,0.9595959595959596,0.04122209548950195,1
0,vowel,7,1,chi,inv,,0.9595959595959596,0.036742210388183594,1
0,vowel,7,1,chi,inv,,0.9595959595959596,0.03612565994262695,1
0,vowel,7,1,chi,inv,,0.9797979797979798,0.03792834281921387,1
0,vowel,7,1,chi,inv,,0.9595959595959596,0.03718423843383789,1
0,vowel,7,1,chi,shep,,0.98989898989899,0.03847765922546387,1
0,vowel,7,1,chi,shep,,0.9494949494949495,0.042513370513916016,1
0,vowel,7,1,chi,shep,,0.98989898989899,0.03734326362609863,1
0,vowel,7,1,chi,shep,,0.9696969696969697,0.038140058517456055,1
0,vowel,7,1,chi,shep,,1.0,0.03774619102478027,1
0,vowel,7,1,chi,shep,,0.9797979797979798,0.036719322204589844,1
0,vowel,7,1,chi,shep,,0.98989898989899,0.0368657112121582,1
0,vowel,7,1,chi,shep,,0.98989898989899,0.03756260871887207,1
0,vowel,7,1,chi,shep,,0.98989898989899,0.03841543197631836,1
0,vowel,7,1,chi,shep,,0.98989898989899,0.0388035774230957,1
0,vowel,7,1.5,eq,maj,,0.9191919191919192,0.07081747055053711,1
0,vowel,7,1.5,eq,maj,,0.8585858585858586,0.07525110244750977,1
0,vowel,7,1.5,eq,maj,,0.9090909090909091,0.07594060897827148,1
0,vowel,7,1.5,eq,maj,,0.9595959595959596,0.07759666442871094,1
0,vowel,7,1.5,eq,maj,,0.8787878787878788,0.07807779312133789,1
0,vowel,7,1.5,eq,maj,,0.9090909090909091,0.07180976867675781,1
0,vowel,7,1.5,eq,maj,,0.9191919191919192,0.07204937934875488,1
0,vowel,7,1.5,eq,maj,,0.9090909090909091,0.07224369049072266,1
0,vowel,7,1.5,eq,maj,,0.9090909090909091,0.07863211631774902,1
0,vowel,7,1.5,eq,maj,,0.8787878787878788,0.07816362380981445,1
0,vowel,7,1.5,eq,inv,,0.9797979797979798,0.07235026359558105,1
0,vowel,7,1.5,eq,inv,,0.9292929292929293,0.07201480865478516,1
0,vowel,7,1.5,eq,inv,,0.9595959595959596,0.07402896881103516,1
0,vowel,7,1.5,eq,inv,,0.9797979797979798,0.07216525077819824,1
0,vowel,7,1.5,eq,inv,,0.9696969696969697,0.07221484184265137,1
0,vowel,7,1.5,eq,inv,,0.9696969696969697,0.07163357734680176,1
0,vowel,7,1.5,eq,inv,,0.9696969696969697,0.07143044471740723,1
0,vowel,7,1.5,eq,inv,,0.9393939393939394,0.07213449478149414,1
0,vowel,7,1.5,eq,inv,,0.9696969696969697,0.07175064086914062,1
0,vowel,7,1.5,eq,inv,,0.9292929292929293,0.07590341567993164,1
0,vowel,7,1.5,eq,shep,,0.9191919191919192,0.07205414772033691,1
0,vowel,7,1.5,eq,shep,,0.8686868686868687,0.08089685440063477,1
0,vowel,7,1.5,eq,shep,,0.9292929292929293,0.07098126411437988,1
0,vowel,7,1.5,eq,shep,,0.9696969696969697,0.07141852378845215,1
0,vowel,7,1.5,eq,shep,,0.898989898989899,0.07410383224487305,1
0,vowel,7,1.5,eq,shep,,0.9494949494949495,0.07720065116882324,1
0,vowel,7,1.5,eq,shep,,0.9393939393939394,0.07184100151062012,1
0,vowel,7,1.5,eq,shep,,0.9090909090909091,0.07265734672546387,1
0,vowel,7,1.5,eq,shep,,0.9191919191919192,0.07234859466552734,1
0,vowel,7,1.5,eq,shep,,0.898989898989899,0.07462573051452637,1
0,vowel,7,1.5,mi,maj,,0.9494949494949495,0.21360468864440918,1
0,vowel,7,1.5,mi,maj,,0.9191919191919192,0.2124793529510498,1
0,vowel,7,1.5,mi,maj,,0.9191919191919192,0.20877408981323242,1
0,vowel,7,1.5,mi,maj,,0.9797979797979798,0.21567726135253906,1
0,vowel,7,1.5,mi,maj,,0.9191919191919192,0.2063302993774414,1
0,vowel,7,1.5,mi,maj,,0.9090909090909091,0.20862269401550293,1
0,vowel,7,1.5,mi,maj,,0.9090909090909091,0.20996356010437012,1
0,vowel,7,1.5,mi,maj,,0.9191919191919192,0.21116876602172852,1
0,vowel,7,1.5,mi,maj,,0.9494949494949495,0.20653581619262695,1
0,vowel,7,1.5,mi,maj,,0.8888888888888888,0.21465277671813965,1
0,vowel,7,1.5,mi,inv,,0.9797979797979798,0.21604084968566895,1
0,vowel,7,1.5,mi,inv,,0.9494949494949495,0.21247267723083496,1
0,vowel,7,1.5,mi,inv,,0.9797979797979798,0.21817421913146973,1
0,vowel,7,1.5,mi,inv,,0.9797979797979798,0.21100687980651855,1
0,vowel,7,1.5,mi,inv,,0.9797979797979798,0.20885372161865234,1
0,vowel,7,1.5,mi,inv,,0.9797979797979798,0.21274805068969727,1
0,vowel,7,1.5,mi,inv,,0.9797979797979798,0.21586370468139648,1
0,vowel,7,1.5,mi,inv,,0.9494949494949495,0.21352171897888184,1
0,vowel,7,1.5,mi,inv,,0.9595959595959596,0.21449971199035645,1
0,vowel,7,1.5,mi,inv,,0.9696969696969697,0.21561622619628906,1
0,vowel,7,1.5,mi,shep,,0.9494949494949495,0.2075340747833252,1
0,vowel,7,1.5,mi,shep,,0.9292929292929293,0.21393632888793945,1
0,vowel,7,1.5,mi,shep,,0.9393939393939394,0.21605348587036133,1
0,vowel,7,1.5,mi,shep,,0.9797979797979798,0.21144509315490723,1
0,vowel,7,1.5,mi,shep,,0.9393939393939394,0.212205171585083,1
0,vowel,7,1.5,mi,shep,,0.9393939393939394,0.21210432052612305,1
0,vowel,7,1.5,mi,shep,,0.9090909090909091,0.20786809921264648,1
0,vowel,7,1.5,mi,shep,,0.9191919191919192,0.20801520347595215,1
0,vowel,7,1.5,mi,shep,,0.9393939393939394,0.20720267295837402,1
0,vowel,7,1.5,mi,shep,,0.9191919191919192,0.2139444351196289,1
0,vowel,7,1.5,chi,maj,,0.9292929292929293,0.07256293296813965,1
0,vowel,7,1.5,chi,maj,,0.898989898989899,0.07676315307617188,1
0,vowel,7,1.5,chi,maj,,0.9090909090909091,0.07683920860290527,1
0,vowel,7,1.5,chi,maj,,0.9494949494949495,0.0719442367553711,1
0,vowel,7,1.5,chi,maj,,0.9292929292929293,0.07187271118164062,1
0,vowel,7,1.5,chi,maj,,0.9090909090909091,0.0723257064819336,1
0,vowel,7,1.5,chi,maj,,0.898989898989899,0.07541465759277344,1
0,vowel,7,1.5,chi,maj,,0.9494949494949495,0.07176971435546875,1
0,vowel,7,1.5,chi,maj,,0.9393939393939394,0.07257509231567383,1
0,vowel,7,1.5,chi,maj,,0.9292929292929293,0.07158684730529785,1
0,vowel,7,1.5,chi,inv,,0.9595959595959596,0.07334160804748535,1
0,vowel,7,1.5,chi,inv,,0.9191919191919192,0.07866621017456055,1
0,vowel,7,1.5,chi,inv,,0.9494949494949495,0.07859301567077637,1
0,vowel,7,1.5,chi,inv,,0.98989898989899,0.0777595043182373,1
0,vowel,7,1.5,chi,inv,,0.9696969696969697,0.07853007316589355,1
0,vowel,7,1.5,chi,inv,,0.9696969696969697,0.07359814643859863,1
0,vowel,7,1.5,chi,inv,,0.9797979797979798,0.07511067390441895,1
0,vowel,7,1.5,chi,inv,,0.9595959595959596,0.07228922843933105,1
0,vowel,7,1.5,chi,inv,,0.9696969696969697,0.07223248481750488,1
0,vowel,7,1.5,chi,inv,,0.9696969696969697,0.07099127769470215,1
0,vowel,7,1.5,chi,shep,,0.9696969696969697,0.07479047775268555,1
0,vowel,7,1.5,chi,shep,,0.9393939393939394,0.07264113426208496,1
0,vowel,7,1.5,chi,shep,,0.9595959595959596,0.07330155372619629,1
0,vowel,7,1.5,chi,shep,,0.98989898989899,0.07302165031433105,1
0,vowel,7,1.5,chi,shep,,0.9696969696969697,0.07272839546203613,1
0,vowel,7,1.5,chi,shep,,0.9797979797979798,0.07314896583557129,1
0,vowel,7,1.5,chi,shep,,0.9797979797979798,0.07362031936645508,1
0,vowel,7,1.5,chi,shep,,0.9696969696969697,0.0794525146484375,1
0,vowel,7,1.5,chi,shep,,0.9696969696969697,0.07713031768798828,1
0,vowel,7,1.5,chi,shep,,0.9696969696969697,0.07240724563598633,1
0,vowel,7,2,eq,maj,,0.9191919191919192,0.04279160499572754,1
0,vowel,7,2,eq,maj,,0.8686868686868687,0.042051076889038086,1
0,vowel,7,2,eq,maj,,0.9191919191919192,0.03802657127380371,1
0,vowel,7,2,eq,maj,,0.9595959595959596,0.03710794448852539,1
0,vowel,7,2,eq,maj,,0.8686868686868687,0.03620624542236328,1
0,vowel,7,2,eq,maj,,0.9090909090909091,0.03561663627624512,1
0,vowel,7,2,eq,maj,,0.9191919191919192,0.04059576988220215,1
0,vowel,7,2,eq,maj,,0.8888888888888888,0.03904438018798828,1
0,vowel,7,2,eq,maj,,0.9292929292929293,0.03734731674194336,1
0,vowel,7,2,eq,maj,,0.8888888888888888,0.03534650802612305,1
0,vowel,7,2,eq,inv,,0.9797979797979798,0.03956937789916992,1
0,vowel,7,2,eq,inv,,0.9090909090909091,0.039948225021362305,1
0,vowel,7,2,eq,inv,,0.9696969696969697,0.038691043853759766,1
0,vowel,7,2,eq,inv,,0.9696969696969697,0.03477311134338379,1
0,vowel,7,2,eq,inv,,0.9393939393939394,0.0356755256652832,1
0,vowel,7,2,eq,inv,,0.9696969696969697,0.03693342208862305,1
0,vowel,7,2,eq,inv,,0.9696969696969697,0.03478193283081055,1
0,vowel,7,2,eq,inv,,0.9292929292929293,0.03510475158691406,1
0,vowel,7,2,eq,inv,,0.9696969696969697,0.03573799133300781,1
0,vowel,7,2,eq,inv,,0.9292929292929293,0.03698420524597168,1
0,vowel,7,2,eq,shep,,0.9191919191919192,0.0364990234375,1
0,vowel,7,2,eq,shep,,0.8686868686868687,0.03547835350036621,1
0,vowel,7,2,eq,shep,,0.9292929292929293,0.0347292423248291,1
0,vowel,7,2,eq,shep,,0.9595959595959596,0.038634300231933594,1
0,vowel,7,2,eq,shep,,0.8787878787878788,0.03720879554748535,1
0,vowel,7,2,eq,shep,,0.9393939393939394,0.03786778450012207,1
0,vowel,7,2,eq,shep,,0.9191919191919192,0.03507208824157715,1
0,vowel,7,2,eq,shep,,0.8888888888888888,0.03762221336364746,1
0,vowel,7,2,eq,shep,,0.9292929292929293,0.033904075622558594,1
0,vowel,7,2,eq,shep,,0.9090909090909091,0.03686809539794922,1
0,vowel,7,2,mi,maj,,0.9494949494949495,0.1809089183807373,1
0,vowel,7,2,mi,maj,,0.9090909090909091,0.1712665557861328,1
0,vowel,7,2,mi,maj,,0.9292929292929293,0.1754457950592041,1
0,vowel,7,2,mi,maj,,0.9797979797979798,0.17657780647277832,1
0,vowel,7,2,mi,maj,,0.898989898989899,0.17235565185546875,1
0,vowel,7,2,mi,maj,,0.9393939393939394,0.17512845993041992,1
0,vowel,7,2,mi,maj,,0.9191919191919192,0.17216897010803223,1
0,vowel,7,2,mi,maj,,0.9292929292929293,0.17128992080688477,1
0,vowel,7,2,mi,maj,,0.9393939393939394,0.17273736000061035,1
0,vowel,7,2,mi,maj,,0.898989898989899,0.175048828125,1
0,vowel,7,2,mi,inv,,0.9797979797979798,0.17288827896118164,1
0,vowel,7,2,mi,inv,,0.9494949494949495,0.17716550827026367,1
0,vowel,7,2,mi,inv,,0.9595959595959596,0.1722278594970703,1
0,vowel,7,2,mi,inv,,0.9797979797979798,0.175994873046875,1
0,vowel,7,2,mi,inv,,0.9595959595959596,0.17755365371704102,1
0,vowel,7,2,mi,inv,,0.9797979797979798,0.17468047142028809,1
0,vowel,7,2,mi,inv,,0.98989898989899,0.17615008354187012,1
0,vowel,7,2,mi,inv,,0.9595959595959596,0.1833343505859375,1
0,vowel,7,2,mi,inv,,0.9696969696969697,0.1767418384552002,1
0,vowel,7,2,mi,inv,,0.9494949494949495,0.17302703857421875,1
0,vowel,7,2,mi,shep,,0.9494949494949495,0.17464685440063477,1
0,vowel,7,2,mi,shep,,0.898989898989899,0.17348670959472656,1
0,vowel,7,2,mi,shep,,0.9595959595959596,0.17820239067077637,1
0,vowel,7,2,mi,shep,,0.9797979797979798,0.17215180397033691,1
0,vowel,7,2,mi,shep,,0.9191919191919192,0.175368070602417,1
0,vowel,7,2,mi,shep,,0.9595959595959596,0.17291021347045898,1
0,vowel,7,2,mi,shep,,0.9191919191919192,0.17178750038146973,1
0,vowel,7,2,mi,shep,,0.9292929292929293,0.17603302001953125,1
0,vowel,7,2,mi,shep,,0.9494949494949495,0.17715048789978027,1
0,vowel,7,2,mi,shep,,0.9292929292929293,0.17704176902770996,1
0,vowel,7,2,chi,maj,,0.9494949494949495,0.040163278579711914,1
0,vowel,7,2,chi,maj,,0.9090909090909091,0.03624582290649414,1
0,vowel,7,2,chi,maj,,0.9292929292929293,0.0379176139831543,1
0,vowel,7,2,chi,maj,,0.9696969696969697,0.037689924240112305,1
0,vowel,7,2,chi,maj,,0.8787878787878788,0.03594970703125,1
0,vowel,7,2,chi,maj,,0.9090909090909091,0.0373232364654541,1
0,vowel,7,2,chi,maj,,0.9090909090909091,0.03485274314880371,1
0,vowel,7,2,chi,maj,,0.9494949494949495,0.04254770278930664,1
0,vowel,7,2,chi,maj,,0.9393939393939394,0.03751778602600098,1
0,vowel,7,2,chi,maj,,0.9292929292929293,0.03675532341003418,1
0,vowel,7,2,chi,inv,,0.9696969696969697,0.03585410118103027,1
0,vowel,7,2,chi,inv,,0.9292929292929293,0.03735542297363281,1
0,vowel,7,2,chi,inv,,0.9494949494949495,0.03729653358459473,1
0,vowel,7,2,chi,inv,,0.98989898989899,0.036640167236328125,1
0,vowel,7,2,chi,inv,,0.9696969696969697,0.03741788864135742,1
0,vowel,7,2,chi,inv,,0.9696969696969697,0.037035226821899414,1
0,vowel,7,2,chi,inv,,0.9797979797979798,0.03716254234313965,1
0,vowel,7,2,chi,inv,,0.9696969696969697,0.03823709487915039,1
0,vowel,7,2,chi,inv,,0.9494949494949495,0.0372312068939209,1
0,vowel,7,2,chi,inv,,0.9797979797979798,0.036901235580444336,1
0,vowel,7,2,chi,shep,,0.9494949494949495,0.0360112190246582,1
0,vowel,7,2,chi,shep,,0.9292929292929293,0.03811764717102051,1
0,vowel,7,2,chi,shep,,0.9393939393939394,0.035936594009399414,1
0,vowel,7,2,chi,shep,,0.98989898989899,0.03862142562866211,1
0,vowel,7,2,chi,shep,,0.9393939393939394,0.03910088539123535,1
0,vowel,7,2,chi,shep,,0.9595959595959596,0.04216909408569336,1
0,vowel,7,2,chi,shep,,0.9696969696969697,0.04226112365722656,1
0,vowel,7,2,chi,shep,,0.9595959595959596,0.03859138488769531,1
0,vowel,7,2,chi,shep,,0.9494949494949495,0.038040876388549805,1
0,vowel,7,2,chi,shep,,0.9595959595959596,0.038794755935668945,1
0,satimage,1,1,eq,maj,,0.9035769828926905,1.7783730030059814,1
0,satimage,1,1,eq,maj,,0.9129082426127527,1.7999939918518066,1
0,satimage,1,1,eq,maj,,0.9116279069767442,1.7892284393310547,1
0,satimage,1,1,eq,maj,,0.895800933125972,1.796557903289795,1
0,satimage,1,1,eq,maj,,0.9065420560747663,1.7698595523834229,1
0,satimage,1,1,eq,maj,,0.9007751937984496,1.7906239032745361,1
0,satimage,1,1,eq,maj,,0.9191290824261276,1.7831568717956543,1
0,satimage,1,1,eq,maj,,0.9086687306501547,1.7853889465332031,1
0,satimage,1,1,eq,maj,,0.9051321928460342,1.7804267406463623,1
0,satimage,1,1,eq,maj,,0.9127725856697819,1.7884135246276855,1
0,satimage,1,1,eq,inv,,0.9035769828926905,1.7735581398010254,1
0,satimage,1,1,eq,inv,,0.9129082426127527,1.7866299152374268,1
0,satimage,1,1,eq,inv,,0.9116279069767442,1.7804324626922607,1
0,satimage,1,1,eq,inv,,0.895800933125972,1.778852939605713,1
0,satimage,1,1,eq,inv,,0.9065420560747663,1.7736470699310303,1
0,satimage,1,1,eq,inv,,0.9007751937984496,1.779104471206665,1
0,satimage,1,1,eq,inv,,0.9191290824261276,1.7990539073944092,1
0,satimage,1,1,eq,inv,,0.9086687306501547,1.7884459495544434,1
0,satimage,1,1,eq,inv,,0.9051321928460342,1.7857465744018555,1
0,satimage,1,1,eq,inv,,0.9127725856697819,1.776010274887085,1
0,satimage,1,1,eq,shep,,0.9035769828926905,1.775876760482788,1
0,satimage,1,1,eq,shep,,0.9129082426127527,1.7850139141082764,1
0,satimage,1,1,eq,shep,,0.9116279069767442,1.785942792892456,1
0,satimage,1,1,eq,shep,,0.895800933125972,1.7910332679748535,1
0,satimage,1,1,eq,shep,,0.9065420560747663,1.7823667526245117,1
0,satimage,1,1,eq,shep,,0.9007751937984496,1.7846732139587402,1
0,satimage,1,1,eq,shep,,0.9191290824261276,1.7792069911956787,1
0,satimage,1,1,eq,shep,,0.9086687306501547,1.791278600692749,1
0,satimage,1,1,eq,shep,,0.9051321928460342,1.7875454425811768,1
0,satimage,1,1,eq,shep,,0.9127725856697819,1.7976312637329102,1
0,satimage,1,1,mi,maj,,0.9082426127527217,3.369913101196289,1
0,satimage,1,1,mi,maj,,0.9144634525660964,3.375683307647705,1
0,satimage,1,1,mi,maj,,0.9131782945736434,3.372821569442749,1
0,satimage,1,1,mi,maj,,0.895800933125972,3.3795156478881836,1
0,satimage,1,1,mi,maj,,0.9127725856697819,3.360555410385132,1
0,satimage,1,1,mi,maj,,0.9054263565891473,3.3661880493164062,1
0,satimage,1,1,mi,maj,,0.9253499222395023,3.522411346435547,1
0,satimage,1,1,mi,maj,,0.9071207430340558,3.7010669708251953,1
0,satimage,1,1,mi,maj,,0.9020217729393468,3.566570520401001,1
0,satimage,1,1,mi,maj,,0.9174454828660437,3.6083147525787354,1
0,satimage,1,1,mi,inv,,0.9082426127527217,3.493655204772949,1
0,satimage,1,1,mi,inv,,0.9129082426127527,3.5026633739471436,1
0,satimage,1,1,mi,inv,,0.9131782945736434,3.4847071170806885,1
0,satimage,1,1,mi,inv,,0.895800933125972,3.493626356124878,1
0,satimage,1,1,mi,inv,,0.9127725856697819,3.460777521133423,1
0,satimage,1,1,mi,inv,,0.9007751937984496,3.7220985889434814,1
0,satimage,1,1,mi,inv,,0.9253499222395023,3.4577832221984863,1
0,satimage,1,1,mi,inv,,0.9071207430340558,3.5156478881835938,1
0,satimage,1,1,mi,inv,,0.9020217729393468,3.8124420642852783,1
0,satimage,1,1,mi,inv,,0.9143302180685359,3.3755276203155518,1
0,satimage,1,1,mi,shep,,0.9066874027993779,3.4023518562316895,1
0,satimage,1,1,mi,shep,,0.9129082426127527,3.3779876232147217,1
0,satimage,1,1,mi,shep,,0.9131782945736434,3.3923237323760986,1
